Titel	Werktitel	Verfasser	Verlag	Verlagsort	Erscheinungsjahr	Erscheinungstermin	ISBN	Auflage	Preis	Seiten	Maß	Begleitmaterial	Reihe	Fußnote	Parallele Ausgabe	Hochschulschriftenvermerk	Datenträger	Wochenverzeichnisnummer	DDC-Sachgruppe	Schlagworte	Vollständige DDC-Notation	Inhaltsverzeichnis	Inhaltstext	Links	Desiderat
Gefangen in Afrika	Gefangen in AfrikaDrachenkinder	-	Weltbild	Augsburg	2021	-	9783985071029	Genehmigte Lizenzausgabe für Weltbild GmbH & Co. KG	(Broschur)	799 Seiten	19 cm	-	-	-	-	-	Band	22,A12	830; B	-	-	-	-	-	-
Was morgen geschah : Referenz-Anthologie	-	Tessa Böhlke, Louise Hofmann, Annika Sieber [und weitere]	Sarturia Verlag e.K. Autoren Service	Unterensingen	2021	-	9783946498292	Originalausgabe	(Broschur)	244 Seiten	21 cm	-	-	-	-	-	Band	22,A12	830; B	-	-	https://d-nb.info/1245571710/04	-	-	-
Shadowlight	-	-	Wreaders	Sassenberg	2021	-	9783967332537	Vollständige Taschenbuchausgabe, deutsche Erstausgabe	(Broschur)	221 Seiten	21 cm	-	Wreaders Taschenbuch ; Band 130	-	-	-	Band	22,A12	830; B	-	-	-	-	-	-
Elfduizend meter lief	Marianengraben	Jasmin Schreiber ; vertaling Davida van Dijke	HarperCollins	Amsterdam	2021	-	9789402708264; 940270826X	-	(Broschur : EUR 19.99)	255 Seiten	22 cm	-	-	Lizenz des Verlag Eichborn, Bastei Lübbe, Köln	-	-	Band	22,A12	830; B	-	-	-	-	-	-
Ersten kommt es anders, und zweitens, wenn man denkt	-	Werner Julius Frank	KSP Verlag	Wuppertal	2021	-	9783000694790	1. Auflage	(Broschur)	148 Seiten	21 cm	-	-	Schreibfehler im Haupttitel auf der Haupttitelseite	-	-	Band	22,A12	830; B	-	-	https://d-nb.info/1243216808/04	-	-	-
Palmen an der Ruhr : ein apokalyptischer Science-Fiction-Thriller aus dem Ruhrgebiet	-	Jost Baum	Ruhrkrimi-Verlag	Mülheim/Ruhr	2021	-	-	1. Auflage	-	176 Seiten	19 cm	-	-	-	-	-	Band	22,A12	830; B	-	-	-	-	-	-
A unique contact	Ein einmaliger Kontakt	Rainer Heuser ; translation from German: Christopher Bentley and Shona Ritchie	RAM-Verlag	Lüdenscheid	2021	-	9783942303958; 3942303957	-	(Broschur : EUR 9.50 (DE), EUR 9.80 (AT))	194 Seiten	21 cm	-	-	-	-	-	Band	22,A12	830; B	-	-	-	-	-	-
Again : Načni snačala	Begin again	Mona Kasten ; perevod s nemeckogo Beljaevoj Natalʹi, Kirčenko Anny, Trofimovoj Ksenii	Ėksmo	Moskva	2021	-	9785041156985	Literaturno-chudožestvennoe izdanie	(Festeinband)	413 Seiten	21 cm	-	-	-	-	-	Band	22,A12	830; B	-	-	-	-	-	-
Das Geheimnis des letzten Moa : Neuseelandsaga	-	Laura Walden	Weltbild	Augsburg	2021	-	9783985070015; 3985070016	Genehmigte Lizenzausgabe	(Broschur)	541 Seiten	19 cm	-	-	-	-	-	Band	22,A12	830; B	-	-	-	-	-	-
O doutor Fausto : a vida do compositor alemão Adrian Leverkühn, contada por um amigo	Doktor Faustus	Thomas Mann ; tradução, prefácio e notas de António Sousa Ribeiro	Relógio d'Água	Lisboa	2021	-	9789897831041	-	(Broschur : EUR 22.50)	580 Seiten	24 cm	-	Ficções	Lizenz des Verlag S. Fischer, Frankfurt am Main	-	-	Band	22,A12	830; B	Komponist; Teufelspakt	-	https://d-nb.info/1235481123/04	-	-	-
Woher kommt die viele Dummheit auf die Welt? : Briefe an Hansgeorg Michaelis 1944-1998	-	Peter Hacks ; herausgegeben, kommentiert und mit einem Nachwort von Gunther Nickel	Eulenspiegel Verlag	Berlin	2021	-	9783359024170; 3359024176	1. Auflage	(Festeinband : ca. EUR 39.99 (DE), ca. EUR 41.20 (AT), ca. sfr 53.90 (freier Pr.))	601 Seiten	21 cm	-	-	-	-	-	Band	22,A12; 13,N48	830	Hacks, Peter; Michaelis, Hansgeorg	832.914	https://d-nb.info/1044261129/04	http://deposit.dnb.de/cgi-bin/dokserv?id=4505335&prov=M&dok_var=1&dok_ext=htm	-	-
Die Entscheidung des Fuchses	-	Franziska Holst	Holst Verlag	Pettendorf	2021	-	9783982277707; 3982277701	1. Auflage	(Broschur : EUR 14.99 (DE), EUR 15.50 (AT))	437 Seiten	21 cm, 620 g	-	-	Als Buch 1 bezeichnet	-	-	Band	22,A12; 22,N04	830; B	-	-	https://d-nb.info/1249943809/04	-	-	-
Tom Prox - die Leihbücher	-	G.F. Unger	Bastei Lübbe AG	Köln	2021	-	-	-	-	10 Bände	23 cm	-	G.F. Unger	-	-	-	Band	22,A12	830; B	-	-	-	-	-	-
April & Storm : Roman	-	Karen Ashley	Lübbe	Köln	2021	-	-	-	-	3 Bände	22 cm	-	-	-	-	-	Band	22,A12	830; B	-	-	-	-	-	-
Believe - Thando heißt Liebe : Roman	-	Sabrina Lange	Piper	München	2021	-	9783492504911; 3492504914	-	(Broschur : EUR 17.00 (DE), EUR 17.50 (AT), CHF 22.90 (freier Preis))	386 Seiten	19 cm, 363 g	-	-	Sabrina Lange fälschlicherweise als Verfasserin genannt, richtige Verfasserin ist Sarina Grace Scott	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N49	830; B	-	-	-	http://deposit.dnb.de/cgi-bin/dokserv?id=5c955d172b1144f29702e53a7ef10ad3&prov=M&dok_var=1&dok_ext=htm	-	-
Grossstadtsterben	-	-	Brighton Verlag	Framersheim	2021	-	9783958768499; 3958768490	1. Auflage	(Broschur : EUR 24.12 (DE), EUR 24.80 (AT))	137, 173, 223 Seiten	600 g	-	-	-	-	-	Band	22,A12; 21,N49	830; B	-	-	-	-	-	-
Grossstadtsterben	-	-	Brighton Verlag	Framersheim	2021	-	9783958768482; 3958768482	1. Auflage	(Broschur : EUR 24.12 (DE), EUR 24.80 (AT))	131, 139, 147 Seiten	600 g	-	-	-	-	-	Band	22,A12; 21,N49	830; B	-	-	-	-	-	-
Grossstadtsterben	-	-	Brighton Verlag	Framersheim	2021	-	9783958768505; 3958768504	1. Auflage	(Broschur : EUR 24.12 (DE), EUR 24.80 (AT))	114, 243, 235 Seiten	600 g	-	-	-	-	-	Band	22,A12; 21,N49	830; B	-	-	-	-	-	-
Sommerabend in Worpswede : ein Krimi voller Kunst	-	Manfred Thoden	Verlag Atelier im Bauernhaus	Fischerhude	2021	-	9783960451389; 3960451385	Taschenbuch-Originalausgabe	(Broschur : EUR 12.90 (DE), EUR 13.30 (AT))	199 Seiten	20 cm, 200 g	-	-	-	-	-	Band	22,A12; 21,N48	830; B	-	-	https://d-nb.info/1246380323/04	-	-	-
Das Grab bei den Drai Kastannigen : ein Münsterlandkrimi	-	von Nicole Wagener	Europa Buch	Berlin	2021	-	9791220114226	-	(Broschur : EUR 15.90 (DE))	313 Seiten	21 cm	-	Universum	-	-	-	Band	22,A12; 21,N47	830; B	-	-	-	-	-	-
Gottlob nannten sie das Dorf meiner Kindheit - Fragmente einer AusReise	-	Frieda Hermann	Iatros Verlag	Sonnefeld	2021	-	9783869633039; 3869633034	-	(Broschur : EUR 12.00 (DE), EUR 12.40 (AT))	97 Seiten	21 cm, 130 g	-	-	-	-	-	Band	22,A12; 21,N47	830; B	-	-	-	-	-	-
Die Paselke Stories	-	Herwig Finkeldey	Renneritz Verlag	Sandersdorf-Brehna	2021	-	9783940684332; 3940684333	-	(Broschur : EUR 8.00 (DE), EUR 8.30 (AT))	87 Seiten	19 cm, 107 g	-	-	-	-	-	Band	22,A12; 21,N46	830; B	-	-	https://d-nb.info/1245634720/04	-	-	-
Hadeskinder : ein Korfu-Krimi	-	Ronnith Neuman	Fehnland-Verlag	Hamburg	2021	-	9783969711743; 3969711746	1. überarbeitete Neuauflage	(Broschur : EUR 22.00 (DE), EUR 22.70 (AT), CHF 25.00 (freier Preis))	485 Seiten	20 cm	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N46	830; B	-	-	-	-	-	-
Kuckucksei-Syndrom : Roman	-	Peter Pitsch	Brighton Verlag GmbH	Framersheim	2021	-	9783958768338; 3958768334	2. Auflage	(Festeinband : EUR 14.90 (DE), EUR 15.40 (AT))	127 Seiten	22 cm	-	-	-	-	-	Band	22,A12; 21,N46	830; B	-	-	https://d-nb.info/124538998X/04	http://deposit.dnb.de/cgi-bin/dokserv?id=f715df55cf3c455dbdffa849e8cab7f9&prov=M&dok_var=1&dok_ext=htm	-	-
Endlos endlich : Erzählung	-	Peter Pitsch	Brighton Verlag GmbH	Framersheim	2021	-	9783958768291; 3958768296	2. Auflage	(Festeinband : EUR 16.90 (DE), EUR 17.40 (AT))	100 Seiten	22 cm	-	-	-	-	-	Band	22,A12; 21,N46	830; B	-	-	https://d-nb.info/1245389246/04	http://deposit.dnb.de/cgi-bin/dokserv?id=a3af8a6cd37740d29ee6ebc4325657ef&prov=M&dok_var=1&dok_ext=htm	-	-
WELT : Thriller	-	Peter Pitsch	Brighton Verlag GmbH	Framersheim	2021	-	9783958768321; 3958768326	2. Auflage	(Festeinband : EUR 14.90 (DE), EUR 15.40 (AT))	141 Seiten	22 cm	-	-	-	-	-	Band	22,A12; 21,N46	830; B	-	-	https://d-nb.info/1245389114/04	http://deposit.dnb.de/cgi-bin/dokserv?id=9a2f5ec8c4724445be3368d64c935f59&prov=M&dok_var=1&dok_ext=htm	-	-
Før jeg glemmer det : Digte	-	Peter Pitsch	Brighton Verlag GmbH	Framersheim	2021	-	9783958768369; 3958768369	2. Auflage	(Festeinband : EUR 14.90 (DE), EUR 15.40 (AT))	75 Seiten	22 cm	-	-	-	-	-	Band	22,A12; 21,N46	830; B	-	-	https://d-nb.info/1245388835/04	-	-	-
Anwesenheit : Lyrik	-	Peter Pitsch	Brighton Verlag GmbH	Framersheim	2021	-	9783958768345; 3958768342	2. Auflage	(Festeinband : EUR 16.90 (DE), EUR 17.40 (AT))	103 Seiten	22 cm	-	-	-	-	-	Band	22,A12; 21,N46	830; B	-	-	https://d-nb.info/1245388711/04	http://deposit.dnb.de/cgi-bin/dokserv?id=7165474bcf054bd3907497fbffd321fa&prov=M&dok_var=1&dok_ext=htm	-	-
Ins ungewisse Sein : Roman	-	Peter Pitsch	Brighton Verlag GmbH	Framersheim	2021	-	9783958768314; 3958768318	2. Auflage	(Festeinband : EUR 14.90 (DE), EUR 15.40 (AT))	145 Seiten	22 cm	-	-	-	-	-	Band	22,A12; 21,N46	830; B	-	-	https://d-nb.info/124538838X/04	http://deposit.dnb.de/cgi-bin/dokserv?id=4f45d50817534dcfa7a9eda9be26d65e&prov=M&dok_var=1&dok_ext=htm	-	-
Ehe ich's vergesse : Lyrik	-	Peter Pitsch	Brighton Verlag GmbH	Framersheim	2021	-	9783958768352; 3958768350	2. Auflage	(Festeinband : EUR 14.90 (DE), EUR 15.40 (AT))	65 Seiten	22 cm	-	-	-	-	-	Band	22,A12; 21,N46	830; B	-	-	https://d-nb.info/1245388355/04	-	-	-
Julia : wie alles begann	-	Brigita Egger	Romeon Verlag	Jüchen	2021	-	9783962292881; 3962292888	1. Auflage	(Festeinband : EUR 18.95 (DE))	174 Seiten	22 cm	-	-	-	-	-	Band	22,A12; 21,N45	830; B	-	-	https://d-nb.info/1245151509/04	-	-	-
Strandgeflüster ohne Ende : Kurzgeschichten vom Strand	-	Hrg. Manuela Klumpjan ; Grundgeschichte: Manuela Klumpjan, diese Autoren haben weitergeschrieben: Michael Völkel, Eric Eaglestone, Renate Habets [und 8 weitere]	Edition Paashaas Verlag	Hattingen	2021	-	9783961740970; 3961740976	-	(Broschur : EUR 9.95 (DE), EUR 10.30 (AT))	204 Seiten	20 cm, 240 g	-	-	-	-	-	Band	22,A12; 21,N45	830; B	-	-	https://d-nb.info/1245024299/04	-	-	-
Handicap-Liebe	-	Christiane Fischer	Edition Paashaas Verlag	Hattingen	2021	-	9783961740963; 3961740968	Originalausgabe	(Broschur : EUR 11.95 (DE), EUR 12.30 (AT))	276 Seiten	20 cm, 300 g	-	-	-	-	-	Band	22,A12; 21,N45	830; B	-	-	-	-	-	-
Röschens Poesiealbum	-	Gero im Tiefentann	edition winterwork	Borsdorf	2021	-	9783960147893; 3960147899	-	(Broschur : EUR 14.90 (DE), EUR 15.40 (AT))	276 Seiten	21 cm, 428 g	-	-	-	-	-	Band	22,A12; 21,N45	830; B	-	-	https://d-nb.info/1244936944/04	http://deposit.dnb.de/cgi-bin/dokserv?id=afc920888b3844c6afec400513826a88&prov=M&dok_var=1&dok_ext=htm	-	-
Blaumeisers Flug : Boy Bland on Tour	-	Ralf Habermann	Haag + Herchen	Hanau	2021	-	9783898468749; 3898468747	-	(Broschur : EUR 12.00 (DE), EUR 12.40 (AT))	77 Seiten	21 cm	-	-	-	-	-	Band	22,A12; 21,N45	830; B	-	-	-	-	-	-
Endlich raus! - ab in den Winter	-	Claudia Westhagen, Text ; Jennifer Böhme, Manuel Westhagen, Fotos	my show.verlag	Planegg	2021	-	9783946505198; 3946505198	-	(Broschur : EUR 11.90 (DE), EUR 11.90 (DE), EUR 12.30 (AT), EUR 12.30 (AT))	circa 52 Seiten	15 x 21 cm, 82 g	-	-	Zielgruppe - ab 0	-	-	Band	22,A12; 21,N44	830; B	-	-	-	-	-	-
Wanderungen im Dämmerlicht : Gedichte	-	Jörg M. Pönnighaus	ATHENA-Verlag	Oberhausen	2021	-	9783745511154; 3745511158	1. Auflage	(Broschur : EUR 16.90 (DE), EUR 17.40 (AT))	89 Seiten	21 cm, 133 g	-	Edition Exemplum	-	-	-	Band	22,A12; 21,N44	830; B	-	-	https://d-nb.info/1244541877/04	http://deposit.dnb.de/cgi-bin/dokserv?id=a42a45831a24453a9f04cdba19d6962a&prov=M&dok_var=1&dok_ext=htm	-	-
Im Schatten der Rache bei St. Peter-Ording : der 7. Fall für Torge Trulsen und Charlotte Wiesinger	-	Stefanie Schreiber	Kampenwand Verlag	Vachendorf	2021	-	9783986600044; 3986600043	-	(Broschur : EUR 12.85 (DE), EUR 13.30 (AT), CHF 14.00 (freier Preis))	296 Seiten	21 cm	-	-	-	-	-	Band	22,A12; 21,N44	830; B	-	-	-	-	-	-
Fährten des Grauens : deutschsprachige Grusel- und Horrorgedichte	-	herausgegeben von Axel Kutsch	Verlag Ralf Liebe	Weilerswist	2021	-	9783948682255; 3948682259	-	(Gewebe : EUR 22.00 (DE), EUR 22.00 (AT))	245 Seiten	20 cm, 398 g	-	-	-	-	-	Band	22,A12; 21,N44	830; B	-	-	https://d-nb.info/1244527491/04	-	-	-
Die Löwin von Neetha : das Leben der heiligen Thalionmel erzählt von einem Freunde : ein Roman in der Welt von Das schwarze Auge	Die Löwin von Neetha	Ina Kramer	Ulisses Spiele	Waldems	2021	-	9783963317231; 396331723X	Überarbeitete Neuauflage	(Broschur : EUR 14.95 (DE), EUR 15.40 (AT))	440 Seiten	21 cm, 540 g	-	Ulisses Spiele ; Band 25745; Das schwarze Auge	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N44	830; B	-	-	-	http://deposit.dnb.de/cgi-bin/dokserv?id=05f1033782f84401b5c863a26bf707ca&prov=M&dok_var=1&dok_ext=htm	-	-
Werne Krimireihe : Flammen über Werne	-	Renate Behr	Brighton Verlag GmbH	Framersheim	2021	-	9783958768406; 3958768407	1. Auflage	(Broschur : EUR 15.90 (DE), EUR 16.40 (AT))	125 Seiten	21 cm	-	-	-	-	-	Band	22,A12; 21,N44	830; B	-	-	-	-	-	-
Todesfalle Hochzeit in St. Peter-Ording : der 2. Fall für Torge Trulsen und Charlotte Wiesinger	-	Stefanie Schreiber	Kampenwand Verlag	Vachendorf	2021	-	9783986600037; 3986600035	-	(Broschur : EUR 12.85 (DE), EUR 13.30 (AT), CHF 14.00 (freier Preis))	291 Seiten	21 cm	-	-	-	-	-	Band	22,A12; 21,N44	830; B	-	-	-	-	-	-
Treffpunkt Bürgerpark : der Buchkellner präsentiert: Literaturwettbewerb 2021	-	-	Kellner Verlag	Bremen	2021	-	9783956513213; 3956513215	-	(Broschur : EUR 10.00 (DE), EUR 10.30 (AT))	127 Seiten	21 cm	-	Bremensie	-	-	-	Band	22,A12; 21,N44	830; B	-	-	https://d-nb.info/1244442690/04	-	-	-
Doktor Onkel	-	Senta Meyer	Guilty	[Trollenhagen]	2021	-	9783948479060; 3948479062	1. Auflage	(Festeinband : EUR 14.50 (DE), EUR 14.70 (AT))	236 Seiten	19 cm, 305 g	-	-	-	-	-	Band	22,A12; 21,N44	830; B	-	-	-	-	-	-
Dark passion : Lydias Entscheidung	-	Ardiana Selimi	[Verlagshaus Schlosser]	[Kirchheim]	2021	-	9783962005382; 3962005382	-	(Broschur : EUR 12.90 (DE), EUR 13.30 (AT))	187 Seiten	19 cm, 380 g	-	-	-	-	-	Band	22,A12; 21,N44	830; B	-	-	-	-	-	-
Kreuzfahrt und Gegenwind	-	Carmen Gärtner	Bernardus-Verlag	Aachen	2021	-	9783810703415	1. Auflage	(Broschur)	651 Seiten	22 cm	-	-	-	-	-	Band	22,A12; 21,N44	830; B; 230	-	-	https://d-nb.info/1244431370/04	-	-	-
Oft reicht ein kleiner Lichtstrahl, um den Weg zu finden : Aphorismen	-	Helga Koster	Edition Schaumberg	Marpingen	2021	-	9783941095908; 3941095900	1. Auflage	(Broschur : EUR 12.80 (DE), EUR 13.20 (AT))	116 Seiten	21 cm, 150 g	-	-	-	-	-	Band	22,A12; 21,N42	830; B	-	-	-	-	-	-
ANDERSWO WEIT : Erzählungen	-	Ernst Kaufmann	Edition AV	Bodenburg	2021	-	9783868412628; 386841262X	1. Auflage	(Broschur : EUR 17.90 (DE), EUR 18.40 (AT))	181 Seiten	21 cm	-	-	-	-	-	Band	22,A12; 21,N41	830; B	-	-	https://d-nb.info/1242662286/04	-	-	-
Schopfloch : ein Kleinstadtroman	-	Jürgen Glocker	Morio Verlag	Heidelberg	2021	-	9783945424995; 3945424992	Originalausgabe	(Festeinband : EUR 26.00 (DE), EUR 26.80 (AT), CHF 36.40 (freier Preis))	439 Seiten	22 cm	-	-	-	-	-	Band	22,A12; 21,N41	830; B	-	-	-	-	-	-
Black Wolves MC	-	Talena Blake	Sieben Verlag	Groß-Umstadt	2021	-	-	-	-	-	22 cm	-	-	-	-	-	Band	22,A12	830; B	-	-	-	-	-	-
Lieselotte - die Last von zwei Leben	-	Renate Habets	Edition Paashaas Verlag, EPV	Hattingen	2021	-	9783961740949; 3961740941	Originalausgabe	(Broschur : EUR 11.95 (DE), EUR 12.30 (AT), CHF 12.95 (freier Preis))	252 Seiten	20 cm, 300 g	-	-	-	-	-	Band	22,A12; 21,N40	830; B	-	-	-	-	-	-
Deutsch-französische Geschichte(n)	-	von Antje Aubert	Burg Verlag	Rehau	2021	-	9783948397326; 3948397325	Erstausgabe	(Festeinband : EUR 12.50 (DE), EUR 12.90 (AT), CHF 13.50 (freier Preis))	164 Seiten	25 cm, 490 g	-	-	-	-	-	Band	22,A12; 21,N40	830; B	-	-	-	-	-	-
Stellenweise heiter : Geschichten aus dem Leben	-	Birgit Mehler ; Illustrationen Marcus Langer	tpk-Verlag	Bielefeld	2021	-	9783936359848; 3936359849	-	(Festeinband : EUR 12.80 (DE), EUR 13.20 (AT))	80 Seiten	19 cm, 250 g	-	-	-	-	-	Band	22,A12; 21,N40	830; B	-	-	https://d-nb.info/124210710X/04	-	-	-
Schleswig explosiv : ein romantischer Krimi aus Schleswig	Zündstoff	Gefion Clausen	Verlag NordlichtKontor	Goldebek	2021	-	9783947891030; 3947891032	1. Auflage	(Broschur : EUR 12.90 (DE), EUR 13.30 (AT))	326 Seiten	20 cm, 450 g	-	-	-	-	-	Band	22,A12; 21,N40	830; B	-	-	-	-	-	-
All-täglich - ver-dichtet	-	Manfred Kuhn	edition winterwork	[Borsdorf]	2021	-	9783960148425; 3960148429	[1. Auflage]	(Broschur : EUR 6.90 (DE), EUR 7.10 (AT))	95 Seiten	21 cm, 158 g	-	-	-	-	-	Band	22,A12; 21,N39	830; B	-	-	https://d-nb.info/1241904375/04	http://deposit.dnb.de/cgi-bin/dokserv?id=19f39bc3d5a5451489cbf0786df7c01f&prov=M&dok_var=1&dok_ext=htm	-	-
Mein Katmandu	-	Adrian Bättig ; Übersetzung ins Englische: Kate Whitebread	Edition Howeg	Zürich	2021	-	9783857363627; 3857363622	-	(Broschur : EUR 40.00 (DE), EUR 41.20 (AT), CHF 40.00 (freier Preis))	95 Seiten	19 x 27 cm, 400 g	-	-	-	-	-	Band	22,A12; 21,N39	740; 910; 830; B	-	-	-	-	-	-
Kastanienblüte : eine verborgene Liebe	-	Gabriele Fritsch	Badischer Landwirtschafts-Verlag GmbH	Freiburg im Breisgau	2021	-	9783982298801; 3982298806	1. Auflage	(Festeinband : EUR 15.80 (DE), EUR 16.30 (AT))	322 Seiten	18 cm, 376 g	-	-	-	-	-	Band	22,A12; 21,N39	830; B	-	-	-	-	-	-
Tagträumereien	-	Ernst Luger	Verlag Kern	Ilmenau	2021	-	9783957163455; 3957163455	1. Auflage	(Broschur : EUR 14.90 (DE), EUR 15.40 (AT), CHF 15.90 (freier Preis))	215 Seiten	20 cm, 260 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N39	830; B	-	-	https://d-nb.info/1241775370/04	-	-	-
Searching paradize : Die Verdammten	-	Jasmin Knappenberger	Redrum	Berlin	2021	-	9783959579353; 3959579357	1. Auflage, deutsche Erstausgabe	(Broschur : EUR 14.99 (DE), EUR 15.50 (AT))	235 Seiten	21 cm, 351 g	-	Redrum ; 182	-	-	-	Band	22,A12; 21,N39	830; B	-	-	-	-	-	-
Schöne Gedichte aus der Vielfalt des Lebens : Heiteres, Satirisches, Besinnliches, Tiefgründiges, Ernstes, Sportliches	-	Eckart Quilisch	Paramon	Zug	2021	-	9783038307037; 3038307033	-	(Festeinband : EUR 17.80 (DE), EUR 18.30 (AT), CHF 19.20 (freier Preis))	291 Seiten	22 cm	-	-	-	-	-	Band	22,A12; 21,N38	830; B	-	-	https://d-nb.info/1241414858/04	-	-	-
Von stürmischer See in ruhige Gewässer	-	Volker Nagel	Romeon Verlag	Jüchen	2021	-	9783962292935; 3962292934	1. Auflage	(Broschur : EUR 14.95 (DE))	348 Seiten	21 cm	-	-	-	-	-	Band	22,A12; 21,N38	830; B	-	-	-	-	-	-
Stroke Unit	Stroke UnitBesuch in Breslau	-	tredition	Hamburg	2021	-	9783347402911; 334740291X	1. Auflage	(Broschur : EUR 10.00 (DE), EUR 10.30 (AT), CHF 11.99 (freier Preis))	73 Seiten	19 cm, 90 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N38	830; B	-	-	https://d-nb.info/1241266093/04	-	-	-
Eure Lordschaft, der Kapitän : Roman	-	C. Stöckl	myMorawa Dataform Media GmbH	Wien	2021	-	9783991293644; 9783991293668	-	(Festeinband);  : (Broschur)	79 Seiten	20 cm	-	-	-	Erscheint auch als: Druck-Ausgabe	-	Band	22,A12; 21,N38	830; B	-	-	-	http://deposit.dnb.de/cgi-bin/dokserv?id=ea9180e001b64a3296938223c0382dfb&prov=M&dok_var=1&dok_ext=htm	-	-
Atemlos : ein italienisches Finale : Roman	-	Ralf Kwiatkowski	SWB Media Entertainment	Calw	2021	-	9783964381330; 3964381330	1. Auflage	(Broschur : EUR 16.00 (DE), EUR 16.50 (AT))	470 Seiten	21 cm, 350 g	-	-	-	-	-	Band	22,A12; 21,N38	830; B	-	-	-	-	-	-
Prosit Neujahr - Gedanken zum Jahresende : Weihnachts- und Neujahrsgedichte	-	Peter Huber ; mit Zeichnungen von Kurt Buchmann	Schweizer Literaturgesellschaft	Zug	2021	-	9783038831471; 3038831476	-	(Festeinband : EUR 17.20 (DE), EUR 17.70 (AT), CHF 18.50 (freier Preis))	79 Seiten	22 cm	-	-	-	-	-	Band	22,A12; 21,N37	830; B	-	-	https://d-nb.info/1240914628/04	-	-	-
Wanderer zwischen zwei Welten : ein Leben voller Dynamik	-	G. H. Harzig	Frieling	Berlin	2021	-	9783828035799; 3828035795	1. Auflage	(Broschur : EUR 14.00 (DE), EUR 14.40 (AT))	307 Seiten	21 cm, 446 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N36	830; B	-	-	-	-	-	-
Jochen Müller - für's Vaterland? : Bericht einer geschundenen Generation	-	Karl-Hans "Hein" Mayer	Nation & Wissen Verlag	Riesa	2021	-	9783944580418; 3944580419	-	(Festeinband : EUR 29.80 (DE), EUR 30.70 (AT))	448 Seiten	21 cm, 1097 g	-	-	-	-	-	Band	22,A12; 21,N36	830; B	-	-	https://d-nb.info/1240326327/04	-	-	-
A demons f***ing heart : Roman	-	Luca Mercedes	dead soft verlag	Mettingen	2021	-	9783960894643; 3960894643	1. Auflage	(Broschur : EUR 12.95 (DE), EUR 13.40 (AT))	300 Seiten	21 cm	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N36	830; B	-	-	-	-	-	-
Nur ein Zeichen : die Geschichte einer Entwicklung	-	ein Roman von Neo Lichtenberg	dead soft verlag	Mettingen	2021	-	9783960894681; 3960894686	1. Auflage	(Broschur : EUR 13.95 (DE), EUR 14.40 (AT))	300 Seiten	21 cm	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N36	830; B	-	-	-	-	-	-
Einfach nur Tom	-	ein Roman von Darius Tech	dead soft verlag	Mettingen	2021	-	9783960894704; 3960894708	1. Auflage	(Broschur : EUR 13.95 (DE), EUR 14.40 (AT))	332 Seiten	21 cm	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A12; 21,N36	830; B	-	-	-	-	-	-
In jener Nacht : Liebesgedichte	-	Lieselotte Lehnig	deutscher lyrik verlag (dlv)	Aachen	2021	-	9783842247994; 3842247990	-	(Broschur : EUR 6.90 (DE), EUR 7.10 (AT))	62 Seiten	21 cm	-	-	-	-	-	Band	22,A12; 21,N35	830; B	-	-	https://d-nb.info/1240010079/04	-	-	-
Alte und neue Märchen : frisch und frech gedichtet	-	Fred Bannwarth	deutscher lyrik verlag (dlv)	Aachen	2021	-	9783842247901; 3842247907	-	(Broschur : EUR 9.80 (DE), EUR 10.10 (AT))	58 Seiten	21 cm	-	-	-	-	-	Band	22,A12; 21,N35	830; B	-	-	https://d-nb.info/1240009275/04	-	-	-
Vierer mit und ohne Steuermann : eine Geschichte über Rudern, Liebe, Musik und einen Kriminalfall in Marbach	-	Mike Albus	Karin Fischer Verlag GmbH	Aachen	2021	-	9783842247932; 3842247931	-	(Broschur : EUR 14.80 (DE), EUR 15.30 (AT))	260 Seiten	21 cm	-	Fischer Krimis	-	-	-	Band	22,A12; 21,N35	830; B	-	-	https://d-nb.info/1240009224/04	-	-	-
ErIch : Gedichte von der Liebe und anderem unordentlichen Zeug	-	Claudia C. Parise	deutscher lyrik verlag (dlv)	Aachen	2021	-	9783842247925; 3842247923	-	(Broschur : EUR 9.00 (DE), EUR 9.30 (AT))	70 Seiten	21 cm	-	-	-	-	-	Band	22,A12; 21,N35	830; B	-	-	https://d-nb.info/124000897X/04	-	-	-
Die Vergeltung des Engels : Kriminalroman	-	Brigitta Winkelried	Karin Fischer Verlag	Aachen	2021	-	9783842247918; 3842247915	-	(Broschur : EUR 16.80 (DE), EUR 17.30 (AT))	333 Seiten	21 cm	-	Fischer Krimi	-	-	-	Band	22,A12; 21,N35	830; B	-	-	-	-	-	-
