Titel	Werktitel	Verfasser	Verlag	Verlagsort	Erscheinungsjahr	Erscheinungstermin	ISBN	Auflage	Preis	Seiten	Maß	Begleitmaterial	Reihe	Fußnote	Parallele Ausgabe	Hochschulschriftenvermerk	Datenträger	Wochenverzeichnisnummer	DDC-Sachgruppe	Schlagworte	Vollständige DDC-Notation	Inhaltsverzeichnis	Inhaltstext	Links	Desiderat
Inter-/trans-/unidisciplinary methods : Techniques	-	-	Peter Lang	Berlin; Bern; Wien	2021	-	9783631810057; 3631810059	-	(Festeinband : EUR 59.95 (DE), EUR 61.60 (AT), CHF 70.00 (freier Preis))	165 Seiten	22 cm, 294 g	-	Studies in the new humanities ; volume 2	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N27	800; 400	-	-	https://d-nb.info/123647760X/04	-	-	-
Developing information competence in translator training	-	Urszula Paradowska	Peter Lang	Berlin; Bern; Wien	2021	-	9783631858028; 3631858027	-	(Festeinband : EUR 49.95 (DE), EUR 51.40 (AT), CHF 58.00 (freier Preis))	276 Seiten	21 cm, 434 g	-	Łódź studies in language ; volume 68	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N23	400; 370	Übersetzer; Informationskompetenz	418.02	https://d-nb.info/1234670976/04	http://deposit.dnb.de/cgi-bin/dokserv?id=afdebb8e8aa848a6a060978b2b7388bf&prov=M&dok_var=1&dok_ext=htm	-	-
Elements of second and foreign languages teaching to indigenous learners of Canada : theories, strategies and practices	-	Pierre Demers	Peter Lang	Bruxelles; Bern; Berlin; Wien	2021	-	9782807618725; 2807618723	-	(Broschur : EUR 37.95 (DE), EUR 38.50 (AT), CHF 44.00 (freier Preis))	144 Seiten	21 cm, 419 g	-	Champs didactiques plurilingues ; vol. 5; La recherche en mouvement	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N23	400; 300; 370	Indianer; Fremdsprachenunterricht; Kulturelle Identität	418.0071071	https://d-nb.info/1234670682/04	http://deposit.dnb.de/cgi-bin/dokserv?id=902861adc078480bb3c98b84fce30a09&prov=M&dok_var=1&dok_ext=htm	-	-
Translating a worldview : linguistic worldview in literary translation	Przekładanie obrazu świata	Agnieszka Gicala ; translated by Agnieszka Gicala	Peter Lang	Berlin; Bern; Wien	2021	-	9783631861363; 3631861362	-	(Festeinband : EUR 49.95 (DE), EUR 51.40 (AT), CHF 58.00 (freier Preis))	191 Seiten	21 cm, 327 g	-	Cultures in translation ; volume 4	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N23	891.8; 400	Szymborska, Wisława; Lyrik; Übersetzung; Englisch; Sprache; Weltbild	891.85173	https://d-nb.info/1234670666/04	http://deposit.dnb.de/cgi-bin/dokserv?id=8e31d0e5fa9d4365b9b24ea18db41102&prov=M&dok_var=1&dok_ext=htm	-	-
English syntax : basic facts and in-depth analyses	-	Jenny Arendholz (ed.)	Narr Francke Attempto Verlag	Tübingen	2022	-	9783825256555; 3825256553	-	(Broschur : circa EUR 24.90 (DE), circa EUR 25.60 (AT), circa CHF 32.50 (freier Preis))	360 Seiten	22 cm, 525 g	-	UTB ; 5655. Sprachwissenschaft, Linguistik, Anglistik	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N15	420	Englisch; Syntax	425	https://d-nb.info/1231094370/04	-	-	-
Verbs of speaking and the linguistic expression of communication in the history of English	-	Christoph Anton Xaver Hauf	Peter Lang	Berlin; Bern; Vienna	2021	-	9783631829554; 3631829558	-	(Festeinband : EUR 69.95 (DE), EUR 71.90 (AT), CHF 81.00 (freier Preis))	319 Seiten	22 cm, 489 g	-	Munich studies in English ; vol. 47	-	Erscheint auch als: Online-Ausgabe	Dissertation; Ludwig-Maximilians-Universität München2019	Band	22,A13; 21,N36	420	Englisch; Verbum dicendi; Konstruktionsgrammatik; Korpus	425.6; 425	https://d-nb.info/1240500513/04	http://deposit.dnb.de/cgi-bin/dokserv?id=1ea4187e673c4ff38dbd517e3b0cc382&prov=M&dok_var=1&dok_ext=htm	-	-
Say that again	-	Lorraine Bonython	Europe Books	London	2021	-	9791220108515	First edition	(Broschur : EUR 9.90 (DE))	62 Seiten	21 cm	-	Make worlds	-	-	-	Band	22,A13; 21,N35	420	-	-	https://d-nb.info/1240094302/04	-	-	-
Essential English : der Vokabeltrainer für den Ernstfall	-	Malcolm Shuttleworth	Anaconda	Köln	2021	-	9783730610077; 3730610074	-	(Festeinband : EUR 5.00 (DE), EUR 5.00 (AT), CHF 7.32, CHF 7.50 (freier Preis))	95 Seiten	20 cm, 168 g	-	-	-	-	-	Band	22,A13; 21,N14	420	-	-	https://d-nb.info/1230634673/04	http://deposit.dnb.de/cgi-bin/dokserv?id=a4373289a4784565aa99337e270a684a&prov=M&dok_var=1&dok_ext=htm	-	-
Deutscher Sprachgebrauch im 18. Jahrhundert : Sprachmentalität, Sprachwirklichkeit, Sprachreichtum	-	herausgegeben von Anna D. Havinga, Bettina Lindner-Bornemann	Universitätsverlag Winter	Heidelberg	2022	-	9783825348250; 3825348253	-	(Festeinband : circa EUR 62.00 (DE))	373 Seiten	25 cm, 758 g	-	Germanistische Bibliothek ; Band 71	-	-	-	Band	22,A13; 21,N11	430	Deutsch; Sprachgebrauch; Sprachvariante; Sprachwandel	438	https://d-nb.info/1229113290/04	http://deposit.dnb.de/cgi-bin/dokserv?id=7277d67c0ce9416cb5d9b1aaf8ea759f&prov=M&dok_var=1&dok_ext=htm	-	-
Deutscher Reiseführer in die Welt der Kunst	-	A.A. Sorokina, E.V. Terechova	Izdatelʹstvo Sputnik	Moskva	2021	-	9785997358556	Učebnoe posobie po nemeckij jazyk	(Festeinband)	113 Seiten	22 cm	-	-	-	-	-	Band	22,A13	430; 740	-	-	https://d-nb.info/1238109608/04	-	-	-
L' Allemand pour les paresseux	Langenscheidt Sprachkurs für Faule Deutsch	Linn Hart et Paul Hawkins	Harrap's	Paris	2021	-	9782818707616; 2818707617	-	(Broschur : EUR 8.95); br	128 Seiten	19 cm	-	-	Zielgruppe: Niveau A1-A2	-	-	Band	22,A13	430	Deutsch; Fremdsprache	438.24	https://d-nb.info/1237502128/04	-	-	-
Wieder fit in Deutsch : consolider et perfectionner son allemand	-	Cécilia Clavier-Delmas	Ellipses	Paris	2021	-	9782340043633; 2340043638	-	(Broschur)	260 Seiten	24 cm	-	Linguissimo	-	-	-	Band	22,A13	430	-	-	https://d-nb.info/123750189X/04	-	-	-
Leseförderung aus Schülersicht : eine empirische Studie zur Einschätzung des selbstregulierten Lesens im Deutschunterricht	-	Fabiana Karstens	Waxmann	Münster; New York	2021	-	9783830944270; 3830944276	-	(Broschur : EUR 29.90 (DE))	198 Seiten	24 cm, 395 g	-	Sprachliche Bildung ; Band 12. [...], Studien	-	-	Dissertation; Universität zu Köln2020	Band	22,A13; 21,N44	430; 370	Deutsch; Textverstehen; Selbstgesteuertes Lernen; Deutschunterricht; Schuljahr 5	430.712	https://d-nb.info/1244560995/04	-	-	-
Ausstellungskommunikation : eine linguistische Untersuchung multimodaler Wissenskommunikation im Raum	-	Wolfgang Kesselheim	De Gruyter	Berlin	2021	-	9783110572902; 3110572907	-	(Festeinband : EUR 129.95 (DE), EUR 129.95 (AT))	IX, 555 Seiten	24 cm, 1148 g	-	Reihe Germanistische Linguistik ; 312	-	Erscheint auch als: Online-Ausgabe	Habilitationsschrift; Universität Zürich2015	Band	22,A13; 21,N41	430; 060	Museum; Ausstellung; Wissen; Kommunikation; Deutsch; Textanalyse; Konversationsanalyse	430.18	https://d-nb.info/1242486887/04	-	-	-
Rechtschreiben beim Textschreiben : zum Einfluss der Orthographie auf die Schreibflüssigkeit und die Qualität von Schülertexten	-	Valerie Lemke	Waxmann	Münster	2021	-	9783830943587; 383094358X	-	(Broschur : EUR 29.90 (DE))	268 Seiten	24 cm, 510 g	-	Sprachliche Bildung ; Band 10. [...], Studien	-	Erscheint auch als: Online-Ausgabe	Dissertation; Universität zu Köln2020	Band	22,A13; 21,N38	430; 370	Deutsch; Textproduktion; Rechtschreibung; Schüler	431.52	https://d-nb.info/1241414521/04	-	-	-
Polyhistorizität im öffentlichen Raum : zur Konzeptualität und Funktion semiotisch-diskursiver Raum-Zeit-Aneignungen am Wiener Heldenplatz	-	Christian Bendl	De Gruyter	Berlin	2021	-	9783110748413; 311074841X	[1. Auflage]	(Festeinband : EUR 99.95 (DE), EUR 99.95 (AT))	X, 318 Seiten	24 cm, 614 g	-	Diskursmuster ; Band 27	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N37	300; 430; 940	Kollektives Gedächtnis; Identität; Öffentlicher Raum; Kommunikation; Zeitungstext; Raum; Zeit; Diskurs	307.760943613; 943.61305350141	https://d-nb.info/1240849338/04	-	-	-
Sprechen im Märchen : Inszenierung von Mündlichkeit in Märchentexten des 19. Jahrhunderts	-	Christine Pretzl	Peter Lang	Berlin; Bern; Wien	2021	-	9783631851173; 3631851170	-	(Festeinband : EUR 79.95 (DE), EUR 82.20 (AT), CHF 93.00 (freier Preis))	408 Seiten	22 cm, 603 g	-	Regensburger Beiträge zur deutschen Sprach-, Literatur- und Kulturwissenschaft ; Band 106	-	Erscheint auch als: Online-Ausgabe	Habilitationsschrift; Universität Regensburg2020	Band	22,A13; 21,N32	390; 430	Kinder- und Hausmärchen; Schönwerth, Franz Xaver von; Redeerwähnung; Mündlichkeit	398.20943; 398.24	https://d-nb.info/1238093531/04	http://deposit.dnb.de/cgi-bin/dokserv?id=bb0958e55c4f4fd9aeb29882ae4c169c&prov=M&dok_var=1&dok_ext=htm	-	-
Selbstreparaturen in der schriftlichen Interaktion : eine kontrastive Analyse deutscher und russischer Kurznachrichtenkommunikation	Reparaturmechanismen in der interaktionalen informellen Schriftlichkeit	Irina Mostovaia	De Gruyter	Berlin	2021	-	9783110681611; 3110681617	-	(Festeinband : EUR 99.95 (DE), EUR 99.95 (AT))	XI, 421 Seiten	24 cm	-	Empirische Linguistik ; Band 16	-	Erscheint auch als: Online-Ausgabe	Dissertation; Universität Hamburg2019	Band	22,A13; 21,N31	430; 491.8	Deutsch; Russisch; Nachricht; SMS; Whatsapp; Selbstkorrektur	430.14	https://d-nb.info/1237828902/04	-	-	-
"Ick hau’ Dir uff´n Kopp, bis de Läuse piepen!" : Berliner geflügelte Worte	-	mit einem Vorwort von Björn Kuhligk und Illustrationen von Jakob Hinrichs ; ursprünglich herausgegeben von Paul Lindenberg, 1887	Favoritenpresse	Berlin	2021	-	9783968490366; 3968490363	-	(Festeinband : EUR 15.00 (DE), EUR 15.50 (AT))	80 Seiten	17 cm, 800 g	-	-	-	-	-	Band	22,A13; 21,N23	430	-	-	https://d-nb.info/1234482835/04	-	-	-
Sprachliche Heterogenität im gesellschaftswissenschaftlichen Unterricht : Herangehensweisen und Überzeugungen von Lehrkräften in der Sekundarstufe I	-	Hanne Brandt	Waxmann	Münster	2021	-	9783830942306; 3830942303	-	(Broschur : EUR 34.90 (DE))	301 Seiten	24 cm, 571 g	-	Interkulturelle Bildungsforschung ; Band 25	-	Erscheint auch als: Online-Ausgabe	Dissertation; Universität Hamburg2020	Band	22,A13; 21,N19	430; 370	Deutsch; Fremdsprache; Spracherziehung; Gesellschaftswissenschaftlicher Unterricht; Sekundarstufe 1	430.712	https://d-nb.info/1233147935/04	-	-	-
Handbuch der deutschen Grammatik	-	Elke Hentschel, Harald Weydt	De Gruyter	Berlin	2021	-	9783110629415; 3110629410	5., überarbeitete und aktualisierte Auflage	(Broschur : EUR 24.95 (DE), EUR 24.95 (AT))	X, 505 Seiten	23 cm, 745 g	-	De Gruyter Studium	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N19	430	Deutsch; Grammatik; Grammatiktheorie	435	https://d-nb.info/1232939773/04	-	-	-
Der Duden in 12 Bänden : Duden, Sprachliche Zweifelsfälle : das Wörterbuch für richtiges und gutes Deutsch	Zweifelsfälle der deutschen Sprache	Herausgeberin Prof. Dr. Mathilde Hennig	Dudenverlag	Berlin	2021	-	9783411040995; 3411040998	9., überarbeitete und erweiterte Auflage	(Festeinband : circa EUR 28.00 (DE), circa EUR 28.80 (AT), circa CHF 38.50 (freier Preis))	1088 Seiten	20 cm, 1061 g	-	-	-	Erscheint auch als: Druck-Ausgabe	-	Band	22,A13; 21,N17	430	Deutsch; Grammatik; Stilistik; Rechtschreibung	433.1	https://d-nb.info/1231728019/04	http://deposit.dnb.de/cgi-bin/dokserv?id=0ca1273e898e4c8282afef111dffe681&prov=M&dok_var=1&dok_ext=htm	-	-
Sprachpflegediskurse in Deutschland und Frankreich : Öffentlichkeit - Geschichte - Ideologie	-	Vera Neusius	De Gruyter	Berlin	2021	-	9783110718102; 3110718103	[1. Auflage]	(Festeinband : EUR 159.95 (DE), EUR 159.95 (AT))	IX, 703 Seiten	24 cm, 1159 g	-	Beihefte zur Zeitschrift für romanische Philologie ; Band 455	-	Erscheint auch als: Online-Ausgabe	Leicht gekürzte und in einzelnen Teilen aktualisierte Fassung ihrer DissertationDissertation; Universität des Saarlandes2020	Band	22,A13; 21,N06	300; 440; 430	Sprachpolitik; Sprachpflege	306.44944; 306.44943	https://d-nb.info/1226453910/04	-	-	-
Von der Vielheit der Geschlechter : neue interdisziplinäre Beiträge zur Genderdiskussion	-	Julia v. Dall'Armi, Verena Schurt (Hrsg.)	Springer VS	Wiesbaden, Germany	2021	-	9783658322502; 3658322500	-	(Broschur : circa EUR 59.99 (DE), circa EUR 61.67 (AT), circa CHF 66.50 (freier Preis), circa EUR 56.07)	XI, 259 Seiten	21 cm, 359 g	-	Research	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 20,N42	370; 300; 430	Geschlechterforschung; Pädagogik	370.1	https://d-nb.info/1219229733/04	http://deposit.dnb.de/cgi-bin/dokserv?id=6cba1a86712745718e3eb1c09cda8115&prov=M&dok_var=1&dok_ext=htm	-	-
Freut mich	-	-	Kustannusosakeyhtiö Otava	Helsingissä	2020	-	9789511302735	1. painos	(Broschur : EUR 46.40)	256 Seiten	24 cm	-	-	-	-	-	Band	22,A13	430	-	-	https://d-nb.info/1223376028/04	-	-	-
PONS Instant Deutsch : po uspešnija metod na Džon Pităr Sloan	-	avtori: Nadin Štajner i Dr. Olivăr Tomas Domžalski	Pons GmbH	Stuttgart	2019	-	9789543445394	1 izdanie	(Broschur)	264 Seiten	21 cm	-	-	-	-	-	Band	22,A13	430	-	-	https://d-nb.info/1245486608/04	-	-	-
Freut mich	-	Arja Blanco, Pauli Kudel	Kustannusosakeyhtiö Otava	Helsingissä	2017	-	-	-	-	-	24 cm	-	-	-	-	-	Band	22,A13	430	Deutsch; Fremdsprache; Finnen	438.3494541	-	-	-	-
Der Duden in 12 Bänden : das Standardwerk zur deutschen Sprache	-	-	Dudenverlag	Mannheim; Leipzig; Wien; Zürich; Berlin	1992	-	-	-	-	12 Bände	20 cm	-	-	Später alleiniger Erscheinungsort Berlin; Bände erscheinen nicht chronologisch; Literaturangaben	-	-	Band	22,A13	430	Deutsch; Wörterbuch	433	-	-	-	-
Fouad Laroui, Une année chez les Français : Handreichungen für den Unterricht mit Kopiervorlagen	-	von Sílvia Melo-Pfeifer, Julia von Rosen	Cornelsen	Berlin	2021	-	9783061215484	1. Auflage	(Broschur)	63 Seiten	30 cm	-	Espaces littéraires	-	-	-	Band	22,A13	440; 370	-	-	https://d-nb.info/1243272945/04	-	-	-
Grenzen und Brücken in der Romania : Beiträge zum 35. Forum Junge Romanistik in Innsbruck (18.-20. März 2019)	-	Jannis Harjus, Erica Autelli, Gabriele Hassler, Carmen Konzett-Firth, Stella Lange, Nora Zapf (edd.)	AVM.edition	München	2021	-	9783954771325; 3954771322	-	(Festeinband : EUR 42.00 (DE), EUR 43.20 (AT))	325 Seiten	22 cm	-	Forum Junge Romanistik ; 26	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 22,N08	440; 840	Romanische Sprachen; Literatur; Grenzüberschreitung; Mehrsprachigkeit	440.04; 840.09	https://d-nb.info/1252089546/04	http://deposit.dnb.de/cgi-bin/dokserv?id=49c26d4ed2f8484887cac6e2d6ed6665&prov=M&dok_var=1&dok_ext=htm	-	-
La néologie des langues romanes : nouvelles approches, dynamiques et enjeux	-	María Belén Villar Díaz/José CCarlos De Hoyos/Pascaline Dury/Julie Makri-Morel/Vincent Renner (dir.)	Peter Lang	Berlin; Bern; Wien	2021	-	9783631855072; 3631855079	-	(Festeinband : EUR 61.95 (DE), EUR 63.70 (AT), CHF 72.00 (freier Preis))	319 Seiten	21 cm, 484 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N36	440	Romanische Sprachen; Neologismus	440.04592	https://d-nb.info/1240501609/04	http://deposit.dnb.de/cgi-bin/dokserv?id=a44232ff71b447868156049fe5ac0ae0&prov=M&dok_var=1&dok_ext=htm	-	-
Grammaire discursive du français : étude des marqueurs discursifs en -ment	-	Denis Paillard	Peter Lang	Bruxelles; Bern; Berlin; Wien	2021	-	9782807619159; 2807619150	-	(Broschur : EUR 55.95 (DE), EUR 57.20 (AT), CHF 65.00 (freier Preis))	408 Seiten	21 cm, 536 g	-	Gramm-R ; vol. 52	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N36	440	Französisch; Suffix; ment; Diskursmarker	445	https://d-nb.info/1240500289/04	http://deposit.dnb.de/cgi-bin/dokserv?id=0471e7747c644146b92582b2dc2c90c7&prov=M&dok_var=1&dok_ext=htm	-	-
Sprachpflegediskurse in Deutschland und Frankreich : Öffentlichkeit - Geschichte - Ideologie	-	Vera Neusius	De Gruyter	Berlin	2021	-	9783110718102; 3110718103	[1. Auflage]	(Festeinband : EUR 159.95 (DE), EUR 159.95 (AT))	IX, 703 Seiten	24 cm, 1159 g	-	Beihefte zur Zeitschrift für romanische Philologie ; Band 455	-	Erscheint auch als: Online-Ausgabe	Leicht gekürzte und in einzelnen Teilen aktualisierte Fassung ihrer DissertationDissertation; Universität des Saarlandes2020	Band	22,A13; 21,N06	300; 440; 430	Sprachpolitik; Sprachpflege	306.44944; 306.44943	https://d-nb.info/1226453910/04	-	-	-
Acquisizione e didattica dell’italiano: riflessioni linguistiche, nuovi apprendenti e uno sguardo al passato	-	Margarita Borreguero Zuloaga (ed.) ; XIV Congresso Internazionale della Società Internazionale di Linguistica e Filologia Italiana (SILFI)	Peter Lang	Berlin; Bern; Wien	2021	-	-	-	-	2 Bände	22 cm	-	Sprache - Gesellschaft - Geschichte ; Band 8	-	-	-	Band	22,A13	450; 370	Italienischunterricht; Italienisch; Fremdsprachenlernen	450.71	-	-	-	-
Phonetik und Phonologie des Italienischen : eine Einführung für Studierende der Romanistik	-	Matthias Heinz, Stephan Schmid	De Gruyter	Berlin	2021	-	9783110533996; 3110533995	[1. Auflage]	(Broschur : EUR 19.95 (DE), EUR 19.95 (AT))	XIV, 274 Seiten	24 cm, 491 g	-	Romanistische Arbeitshefte ; Band 68; De Gruyter Studium	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 17,N12	450	Italienisch; Phonetik; Phonologie	451.5	https://d-nb.info/1127763261/04	-	-	-
Acquisizione e didattica dell’italiano: riflessioni linguistiche, nuovi apprendenti e uno sguardo al passato	-	-	Peter Lang	Berlin; Bern; Wien	2021	-	9783631861523; 3631861524	-	(Festeinband : EUR 112.95 (DE), EUR 115.10 (AT), CHF 130.00 (freier Preis))	xxii Seiten, Seite 556-1230	22 cm, 962 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N36	450; 370	-	-	https://d-nb.info/1240500904/04	http://deposit.dnb.de/cgi-bin/dokserv?id=452a56c0d7654734903907b1dfd53f40&prov=M&dok_var=1&dok_ext=htm	-	-
Acquisizione e didattica dell’italiano: riflessioni linguistiche, nuovi apprendenti e uno sguardo al passato	-	-	Peter Lang	Berlin; Bern; Wien	2021	-	9783631757826; 3631757824	-	(Festeinband : EUR 96.95 (DE), EUR 99.70 (AT), CHF 112.00 (freier Preis))	xxii, 549 Seiten	22 cm, 800 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N36	450; 370	-	-	https://d-nb.info/1240500319/04	http://deposit.dnb.de/cgi-bin/dokserv?id=082130610f624851a83eb55cb8c61a36&prov=M&dok_var=1&dok_ext=htm	-	-
Les idéologies linguistiques : langues et dialectes dans les médias traditionnels et nouveaux	-	Ana Pano Alamán, Fabio Ruggiano, Olivia Walsh (eds.)	Peter Lang	Berlin; Bern; Wien	2021	-	9783631837177; 3631837178	-	(Festeinband : EUR 89.95 (DE), EUR 92.50 (AT), CHF 104.00 (freier Preis))	505 Seiten	21 cm, 718 g	-	Sprache - Identität - Kultur ; Band 19	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N32	450; 460	Italienisch; Spanisch; Mundart; Sprache; Ideologie	457	https://d-nb.info/1238092616/04	http://deposit.dnb.de/cgi-bin/dokserv?id=467891f48487428da2fcc91388d9ee91&prov=M&dok_var=1&dok_ext=htm	-	-
Handbuch Italienisch : Sprache - Literatur - Kultur : für Studium, Lehre, Praxis	-	herausgegeben von Antje Lobin und Eva-Tabea Meineke	Erich Schmidt Verlag	Berlin	2021	-	9783503177981; 3503177981	-	(Festeinband : EUR 129.00 (DE), EUR 109.00 (DE) (Subskriptionspreis bis 30.04.2021), EUR 132.70 (AT), EUR 112.10 (AT) (Subskriptionspreis bis 30.04.2021))	XIV, 690 Seiten	24 cm, 1130 g	-	-	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 20,N46	450; 850; 910	Italianistik; Linguistik; Italienisch; Literatur; Landeskunde	450	https://d-nb.info/1220792152/04	-	-	-
Perifrasi del concetto di fame : la lingua segreta dei prigionieri italiani nella Grande guerra	Die Umschreibungen des Begriffes "Hunger" im Italienischen	Leo Spitzer ; edizione italiana a cura di Claudia Caffi ; traduzione di Silvia Albesano	Il Saggiatore	Milano	2019	-	9788842825555; 8842825557	-	(Broschur : EUR 42.00)	622 Seiten	22 cm	-	La cultura ; 1251	-	-	-	Band	22,A13	450; 940	Italienisch; Wortfeld; Hunger; Periphrase	450.143	https://d-nb.info/1220326127/04	-	-	-
Unregelmäßige Verben im Spanischen	-	María Pilar Larrañaga	Buske	Hamburg	2022	-	9783967690934; 3967690938	-	(Broschur : circa EUR 19.90 (DE), circa EUR 20.50 (AT))	159 Seiten	26 cm, 353 g	-	Spanisch	-	-	-	Band	22,A13; 21,N23	460	Spanisch; Unregelmäßiges Verb	468.2431	https://d-nb.info/1234799766/04	http://deposit.dnb.de/cgi-bin/dokserv?id=26eddff4334742e9864cc89bf360fa7e&prov=M&dok_var=1&dok_ext=htm	-	-
Materialidad, memoria y lenguaje en la "Relación de las fábulas y ritos de los incas" (1575) de Cristóbal de Molina	-	Rodolfo Cerrón-Palomino/Francisco Hernández Astete (eds.)	Peter Lang	Berlin; Bern; Wien	2021	-	9783631855812; 3631855818	Edición crítica	(Festeinband : EUR 64.95 (DE), EUR 66.80 (AT), CHF 75.00 (freier Preis))	352 Seiten	22 cm, 526 g	-	Sprachen, Gesellschaften und Kulturen in Lateinamerika ; Band 20	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N36	980; 460; 390	Molina, Cristobal de; Eroberung Lateinamerikas; Inka; Ritus; Geschichtsschreibung	980.013072	https://d-nb.info/1240500300/04	http://deposit.dnb.de/cgi-bin/dokserv?id=07795f2b2eab43b08522d68db776b39a&prov=M&dok_var=1&dok_ext=htm	-	-
Les idéologies linguistiques : langues et dialectes dans les médias traditionnels et nouveaux	-	Ana Pano Alamán, Fabio Ruggiano, Olivia Walsh (eds.)	Peter Lang	Berlin; Bern; Wien	2021	-	9783631837177; 3631837178	-	(Festeinband : EUR 89.95 (DE), EUR 92.50 (AT), CHF 104.00 (freier Preis))	505 Seiten	21 cm, 718 g	-	Sprache - Identität - Kultur ; Band 19	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N32	450; 460	Italienisch; Spanisch; Mundart; Sprache; Ideologie	457	https://d-nb.info/1238092616/04	http://deposit.dnb.de/cgi-bin/dokserv?id=467891f48487428da2fcc91388d9ee91&prov=M&dok_var=1&dok_ext=htm	-	-
Celebrating 50 years of ACAL : selected papers from the 50th Annual Conference on African Linguistics	-	edited by Akinbiyi Akinlabi [und 8 weitere]	Language Science Press	Berlin	2021	-	9783985540051; 3985540055	-	(Festeinband : EUR 45.00 (DE), EUR 46.30 (AT))	xi, 355 Seiten	25 cm	-	Contemporary African linguistics ; 7	-	-	-	Band	22,A13; 21,N47	490	Afrikanische Sprachen	496	https://d-nb.info/1245876945/04	-	-	-
Hebräisches und aramäisches Wörterbuch zum Alten Testament	-	begründet von Georg Fohrer ; herausgegeben von Johannes Friedrich Diehl und Markus Witte	De Gruyter	Berlin; Boston	2021	-	9783110195521; 3110195526	4., völlig neu bearbeitete Auflage	(Broschur : EUR 29.95 (DE), EUR 29.95 (AT))	XI, 412 Seiten	23 cm, 605 g	-	De Gruyter Studium	-	Erscheint auch als: Online-Ausgabe	-	Band	22,A13; 21,N17	220; 490	Hebräisch; Bibel; Aramäisch	221.3; 492.4331	https://d-nb.info/1232149594/04	-	-	-
